provincia;municipio;estacion;magnitud;punto_muestreo;ano;mes;dia;h01;v01;h02;v02;h03;v03;h04;v04;h05;v05;h06;v06;h07;v07;h08;v08;h09;v09;h10;v10;h11;v11;h12;v12;h13;v13;h14;v14;h15;v15;h16;v16;h17;v17;h18;v18;h19;v19;h20;v20;h21;v21;h22;v22;h23;v23;h24;v24
28;16;1;8;28016001_8_8;2019;1;1;3;V;3;V;3;V;2;V;2;V;1;V;2;V;2;V;2;V;7;V;12;V;15;V;13;V;13;V;15;V;12;V;9;V;9;V;11;V;11;V;8;V;4;V;3;V;2;V
28;16;1;9;28016001_9_49;2019;1;1;6;V;5;V;3;V;4;V;4;V;4;V;7;V;2;V;2;V;4;V;7;V;2;V;4;V;8;V;6;V;6;V;3;V;3;V;3;V;6;V;2;V;4;V;2;V;2;V
28;16;1;10;28016001_10_49;2019;1;1;7;V;8;V;5;V;4;V;3;V;4;V;5;V;3;V;3;V;3;V;7;V;4;V;6;V;6;V;4;V;4;V;7;V;6;V;7;V;5;V;4;V;8;V;6;V;4;V
28;16;1;12;28016001_12_8;2019;1;1;5;V;5;V;5;V;4;V;4;V;3;V;4;V;4;V;4;V;10;V;17;V;21;V;17;V;17;V;18;V;14;V;11;V;11;V;13;V;13;V;10;V;6;V;5;V;4;V
28;16;1;14;28016001_14_6;2019;1;1;75;V;80;V;77;V;75;V;78;V;78;V;73;V;75;V;77;V;73;V;68;V;61;V;70;V;77;V;77;V;80;V;84;V;78;V;70;V;65;V;73;V;79;V;83;V;83;V
28;16;1;20;28016001_20_59;2019;1;1;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.3;V;0.4;V;0.5;V;0.5;V;0.4;V;0.3;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.1;V;0.1;V;0.1;V
28;16;1;30;28016001_30_59;2019;1;1;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;16;1;42;28016001_42_2;2019;1;1;1.4;V;1.4;V;1.4;V;1.4;V;1.4;V;1.4;V;1.4;V;1.4;V;1.4;V;1.4;V;1.4;V;1.4;V;1.4;V;1.4;V;1.4;V;1.4;V;1.4;V;1.4;V;1.4;V;1.4;V;1.4;V;1.4;V;1.4;V;1.4;V
28;16;1;44;28016001_44_2;2019;1;1;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;16;1;431;28016001_431_59;2019;1;1;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.5;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
28;161;1;7;28161001_7_8;2019;1;1;123;V;155;V;125;V;105;V;83;V;85;V;88;V;82;V;55;V;41;V;17;V;10;V;8;V;7;V;8;V;3;V;8;V;44;V;54;V;80;V;95;V;81;V;69;V;67;V
28;161;1;8;28161001_8_8;2019;1;1;51;V;61;V;60;V;51;V;44;V;43;V;44;V;42;V;42;V;35;V;27;V;22;V;21;V;23;V;26;V;18;V;44;V;66;V;65;V;63;V;61;V;57;V;52;V;46;V
28;161;1;9;28161001_9_49;2019;1;1;79;V;104;V;72;V;53;V;46;V;40;V;38;V;34;V;28;V;15;V;15;V;8;V;7;V;9;V;10;V;10;V;17;V;29;V;35;V;35;V;44;V;41;V;33;V;31;V
28;161;1;12;28161001_12_8;2019;1;1;240;V;299;V;251;V;213;V;172;V;173;V;179;V;168;V;126;V;97;V;52;V;38;V;33;V;34;V;38;V;22;V;56;V;133;V;148;V;185;V;206;V;182;V;158;V;148;V
28;161;1;14;28161001_14_6;2019;1;1;9;V;9;V;8;V;8;V;7;V;6;V;7;V;6;V;8;V;16;V;25;V;35;V;44;V;49;V;49;V;59;V;31;V;10;V;9;V;9;V;10;V;8;V;7;V;8;V
28;171;1;1;28171001_1_38;2019;1;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;171;1;6;28171001_6_48;2019;1;1;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;171;1;7;28171001_7_8;2019;1;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;5;V;7;V;4;V;8;V;10;V;8;V;4;V;4;V;2;V;3;V;2;V;2;V;2;V;2;V;2;V;2;V
28;171;1;8;28171001_8_8;2019;1;1;19;V;21;V;21;V;22;V;21;V;23;V;30;V;25;V;25;V;25;V;21;V;30;V;37;V;38;V;32;V;36;V;39;V;42;V;37;V;36;V;34;V;30;V;30;V;30;V
28;171;1;9;28171001_9_49;2019;1;1;8;V;17;V;20;V;18;V;19;V;23;V;20;V;18;V;15;V;4;V;7;V;3;V;18;V;17;V;15;V;16;V;24;V;27;V;30;V;28;V;28;V;23;V;22;V;16;V
28;171;1;10;28171001_10_49;2019;1;1;15;V;23;V;22;V;20;V;24;V;25;V;27;V;25;V;23;V;18;V;15;V;15;V;20;V;27;V;19;V;21;V;26;V;36;V;39;V;31;V;38;V;30;V;24;V;24;V
28;171;1;12;28171001_12_8;2019;1;1;21;V;23;V;23;V;24;V;23;V;25;V;32;V;27;V;32;V;35;V;28;V;43;V;51;V;50;V;38;V;42;V;42;V;46;V;40;V;39;V;37;V;34;V;33;V;33;V
28;171;1;14;28171001_14_6;2019;1;1;13;V;11;V;12;V;10;V;10;V;9;V;8;V;12;V;14;V;19;V;31;V;31;V;31;V;35;V;47;V;40;V;31;V;21;V;18;V;9;V;5;V;5;V;2;V;2;V
28;180;1;7;28180001_7_8;2019;1;1;130;V;148;V;140;V;116;V;77;V;48;V;31;V;22;V;20;V;8;V;2;V;2;V;2;V;2;V;2;V;2;V;3;V;14;V;53;V;39;V;36;V;47;V;70;V;44;V
28;180;1;8;28180001_8_8;2019;1;1;49;V;53;V;52;V;49;V;41;V;37;V;35;V;35;V;32;V;31;V;23;V;19;V;16;V;13;V;12;V;15;V;32;V;57;V;70;V;66;V;61;V;57;V;57;V;48;V
28;180;1;9;28180001_9_49;2019;1;1;192;V;173;V;109;V;62;V;37;V;26;V;18;V;18;V;13;V;7;V;1;V;1;V;1;V;2;V;4;V;5;V;7;V;14;V;20;V;27;V;33;V;32;V;32;V;30;V
28;180;1;12;28180001_12_8;2019;1;1;248;V;279;V;267;V;226;V;158;V;111;V;82;V;68;V;63;V;43;V;26;V;22;V;19;V;16;V;15;V;18;V;37;V;79;V;150;V;125;V;116;V;129;V;165;V;115;V
28;180;1;14;28180001_14_6;2019;1;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;7;V;17;V;27;V;36;V;43;V;43;V;40;V;25;V;8;V;1;V;1;V;1;V;1;V;1;V;1;V
28;45;2;6;28045002_6_48;2019;1;1;1.2;V;1;V;0.7;V;0.7;V;0.7;V;0.8;V;0.8;V;0.6;V;0.6;V;0.7;V;0.6;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.7;V;0.9;V;1;V;1;V;0.9;V;1.2;V;0.7;V;0.6;V
28;45;2;7;28045002_7_8;2019;1;1;156;V;82;V;15;V;16;V;16;V;24;V;38;V;25;V;26;V;21;V;13;V;8;V;9;V;7;V;7;V;6;V;10;V;49;V;70;V;67;V;43;V;73;V;5;V;2;V
28;45;2;8;28045002_8_8;2019;1;1;116;V;82;V;53;V;50;V;55;V;60;V;73;V;59;V;53;V;49;V;35;V;26;V;26;V;24;V;29;V;33;V;56;V;81;V;93;V;89;V;71;V;68;V;32;V;26;V
28;45;2;10;28045002_10_49;2019;1;1;78;V;93;V;39;V;19;V;19;V;25;V;25;V;17;V;16;V;9;V;7;V;7;V;6;V;11;V;8;V;9;V;10;V;26;V;30;V;26;V;28;V;27;V;22;V;17;V
28;45;2;12;28045002_12_8;2019;1;1;355;V;208;V;76;V;74;V;80;V;96;V;131;V;98;V;92;V;82;V;55;V;38;V;41;V;35;V;39;V;41;V;71;V;157;V;200;V;191;V;137;V;180;V;40;V;28;V
28;45;2;14;28045002_14_6;2019;1;1;5;V;9;V;24;V;25;V;19;V;16;V;14;V;15;V;24;V;31;V;41;V;46;V;47;V;51;V;51;V;50;V;29;V;7;V;6;V;6;V;8;V;11;V;35;V;40;V
28;47;2;1;28047002_1_38;2019;1;1;3;V;3;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;3;V;2;V;2;V;2;V;2;V;4;V;2;V;2;V;2;V;2;V;2;V;2;V
28;47;2;7;28047002_7_8;2019;1;1;140;V;130;V;90;V;82;V;81;V;75;V;52;V;65;V;49;V;42;V;12;V;10;V;9;V;8;V;7;V;7;V;42;V;179;V;110;V;79;V;80;V;61;V;53;V;53;V
28;47;2;8;28047002_8_8;2019;1;1;67;V;65;V;55;V;49;V;45;V;45;V;40;V;44;V;42;V;47;V;31;V;24;V;21;V;21;V;22;V;31;V;63;V;103;V;71;V;54;V;71;V;66;V;56;V;49;V
28;47;2;9;28047002_9_49;2019;1;1;106;V;94;V;71;V;51;V;39;V;32;V;23;V;16;V;15;V;9;V;17;V;12;V;3;V;6;V;7;V;9;V;14;V;29;V;45;V;58;V;43;V;32;V;36;V;28;V
28;47;2;12;28047002_12_8;2019;1;1;281;V;264;V;193;V;175;V;169;V;159;V;119;V;144;V;117;V;111;V;49;V;39;V;36;V;34;V;32;V;42;V;126;V;378;V;239;V;174;V;194;V;159;V;138;V;130;V
28;47;2;14;28047002_14_6;2019;1;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;9;V;33;V;45;V;51;V;51;V;50;V;42;V;17;V;2;V;2;V;3;V;1;V;1;V;1;V;1;V
28;47;2;20;28047002_20_59;2019;1;1;2.7;V;2.6;V;2.2;V;1.7;V;1.4;V;1.3;V;1.2;V;0.7;V;0.6;V;0.8;V;0.5;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;2.5;V;3.8;V;2.5;V;3.3;V;3.2;V;3.2;V;1.5;V
28;47;2;30;28047002_30_59;2019;1;1;3.1;V;2.7;V;2.5;V;1.8;V;1.5;V;1.2;V;1.1;V;0.6;V;0.8;V;1.2;V;0.8;V;0.4;V;0.1;V;0.1;V;0.1;V;0.2;V;0.4;V;1.4;V;2.6;V;2.5;V;2.3;V;1.9;V;2;V;1.5;V
28;47;2;42;28047002_42_2;2019;1;1;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V
28;47;2;44;28047002_44_2;2019;1;1;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
