PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;47;2;44;28047002_44_2;2018;10;1;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V
28;47;2;431;28047002_431_59;2018;10;1;0.6;V;0.4;V;0.4;V;0.3;V;0.3;V;0.4;V;0.2;V;0.2;V;0.7;V;1.2;V;0.4;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;49;3;7;28049003_7_8;2018;10;1;2;V;1;V;2;V;1;V;4;V;9;V;15;V;11;V;7;V;;N;7;V;;N;7;V;8;V;7;V;10;V;13;V;16;V;33;V;12;V;5;V;2;V;2;V;1;V
28;49;3;8;28049003_8_8;2018;10;1;20;V;16;V;18;V;22;V;34;V;55;V;70;V;48;V;39;V;;N;26;V;;N;23;V;29;V;30;V;34;V;47;V;58;V;92;V;64;V;46;V;34;V;31;V;23;V
28;49;3;10;28049003_10_49;2018;10;1;8;V;9;V;9;V;8;V;8;V;13;V;15;V;25;V;27;V;;N;37;V;;N;;N;5;V;14;V;10;V;17;V;12;V;12;V;16;V;17;V;19;V;18;V;14;V
28;49;3;12;28049003_12_8;2018;10;1;22;V;18;V;21;V;24;V;41;V;69;V;94;V;64;V;49;V;;N;37;V;;N;34;V;41;V;41;V;50;V;67;V;82;V;142;V;83;V;54;V;37;V;34;V;25;V
28;49;3;14;28049003_14_6;2018;10;1;67;V;70;V;66;V;67;V;58;V;41;V;29;V;50;V;58;V;58;V;;N;72;V;;N;73;V;72;V;67;V;57;V;50;V;18;V;36;V;48;V;59;V;55;V;62;V
28;5;2;1;28005002_1_38;2018;10;1;3;V;2;V;3;V;2;V;3;V;3;V;4;V;4;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;3;V
28;5;2;6;28005002_6_48;2018;10;1;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.6;V;0.6;V;0.6;V;0.6;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.6;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V
28;5;2;7;28005002_7_8;2018;10;1;1;V;1;V;1;V;1;V;3;V;5;V;10;V;10;V;6;V;5;V;5;V;5;V;6;V;4;V;3;V;4;V;4;V;4;V;5;V;4;V;2;V;2;V;1;V;1;V
28;5;2;8;28005002_8_8;2018;10;1;9;V;8;V;10;V;16;V;41;V;53;V;63;V;45;V;24;V;20;V;18;V;19;V;21;V;15;V;15;V;18;V;25;V;33;V;49;V;29;V;34;V;25;V;12;V;13;V
